name,referencePath,policyType,category,displayName,description,groupNames,policySets,allowedEffects,devEffect,devParameters,prodEffect,prodParameters
18adea5e-f416-4d0f-8aa8-d24321e3e274,,BuiltIn,SQL,PostgreSQL servers should use customer-managed keys to encrypt data at rest,"Use customer-managed keys to manage the encryption at rest of your PostgreSQL servers. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.",Azure_Security_Benchmark_v3.0_DP-5,MCSB: Disabled (default: bringYourOwnKeyDataProtectionShouldBeEnabledForPostgreSqlServersMonitoringEffect),"parameter: AuditIfNotExists,Disabled",Disabled,,Disabled,
7698e800-9299-47a6-b3b6-5a0fee576eed,,BuiltIn,SQL,Private endpoint connections on Azure SQL Database should be enabled,Private endpoint connections enforce secure communication by enabling private connectivity to Azure SQL Database.,Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: privateEndpointConnectionsOnAzureSQLDatabaseShouldBeEnabledMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
0a1302fb-a631-4106-9753-f3d494733990,,BuiltIn,SQL,Private endpoint should be enabled for MariaDB servers,"Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for MariaDB. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: AuditIfNotExists (default: privateEndpointShouldBeEnabledForMariadbServersMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
7595c971-233d-4bcf-bd18-596129188c49,,BuiltIn,SQL,Private endpoint should be enabled for MySQL servers,"Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for MySQL. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: AuditIfNotExists (default: privateEndpointShouldBeEnabledForMysqlServersMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0564d078-92f5-4f97-8398-b9f58a51f70b,,BuiltIn,SQL,Private endpoint should be enabled for PostgreSQL servers,"Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for PostgreSQL. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: AuditIfNotExists (default: privateEndpointShouldBeEnabledForPostgresqlServersMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1b8ca024-1d5c-4dec-8995-b1a932b41780,,BuiltIn,SQL,Public network access on Azure SQL Database should be disabled,Disabling the public network access property improves security by ensuring your Azure SQL Database can only be accessed from a private endpoint. This configuration denies all logins that match IP or virtual network based firewall rules.,Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: publicNetworkAccessOnAzureSQLDatabaseShouldBeDisabledMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
fdccbe47-f3e3-4213-ad5d-ea459b2fa077,,BuiltIn,SQL,Public network access should be disabled for MariaDB servers,"Disable the public network access property to improve security and ensure your Azure Database for MariaDB can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: publicNetworkAccessShouldBeDisabledForMariaDbServersMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
d9844e8a-1437-4aeb-a32c-0c992f056095,,BuiltIn,SQL,Public network access should be disabled for MySQL servers,"Disable the public network access property to improve security and ensure your Azure Database for MySQL can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: publicNetworkAccessShouldBeDisabledForMySqlServersMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
b52376f7-9612-48a1-81cd-1ffe4b61032c,,BuiltIn,SQL,Public network access should be disabled for PostgreSQL servers,"Disable the public network access property to improve security and ensure your Azure Database for PostgreSQL can only be accessed from a private endpoint. This configuration disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: publicNetworkAccessShouldBeDisabledForPostgreSqlServersMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
ac01ad65-10e5-46df-bdd9-6b0cad13e1d2,,BuiltIn,SQL,SQL managed instances should use customer-managed keys to encrypt data at rest,"Implementing Transparent Data Encryption (TDE) with your own key provides you with increased transparency and control over the TDE Protector, increased security with an HSM-backed external service, and promotion of separation of duties. This recommendation applies to organizations with a related compliance requirement.",Azure_Security_Benchmark_v3.0_DP-5,MCSB: Disabled (default: ensureManagedInstanceTDEIsEncryptedWithYourOwnKeyWithDenyMonitoringEffect),"parameter: Deny,Audit,Disabled",Disabled,,Disabled,
0a370ff3-6cab-4e85-8995-295fd854c5b8,,BuiltIn,SQL,SQL servers should use customer-managed keys to encrypt data at rest,"Implementing Transparent Data Encryption (TDE) with your own key provides increased transparency and control over the TDE Protector, increased security with an HSM-backed external service, and promotion of separation of duties. This recommendation applies to organizations with a related compliance requirement.",Azure_Security_Benchmark_v3.0_DP-5,MCSB: Disabled (default: ensureServerTDEIsEncryptedWithYourOwnKeyWithDenyMonitoringEffect),"parameter: Deny,Audit,Disabled",Disabled,,Disabled,
89099bee-89e0-4b26-a5f4-165451757743,,BuiltIn,SQL,SQL servers with auditing to storage account destination should be configured with 90 days retention or higher,"For incident investigation purposes, we recommend setting the data retention for your SQL Server' auditing to storage account destination to at least 90 days. Confirm that you are meeting the necessary retention rules for the regions in which you are operating. This is sometimes required for compliance with regulatory standards.",Azure_Security_Benchmark_v3.0_LT-6,MCSB: AuditIfNotExists (default: sQLServersShouldBeConfiguredWithAuditingRetentionDaysGreaterThan90DaysMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
17k78e20-9358-41c9-923c-fb736d382a12,,BuiltIn,SQL,Transparent Data Encryption on SQL databases should be enabled,Transparent data encryption should be enabled to protect data-at-rest and meet compliance requirements,Azure_Security_Benchmark_v3.0_DP-4,MCSB: AuditIfNotExists (default: sqlDbEncryptionMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1b7aa243-30e4-4c9e-bca8-d0d3022b634a,,BuiltIn,SQL,Vulnerability assessment should be enabled on SQL Managed Instance,"Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.",Azure_Security_Benchmark_v3.0_PV-5,MCSB: AuditIfNotExists (default: vulnerabilityAssessmentOnManagedInstanceMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9,,BuiltIn,SQL,Vulnerability assessment should be enabled on your SQL servers,"Audit Azure SQL servers which do not have vulnerability assessment properly configured. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.",Azure_Security_Benchmark_v3.0_PV-5,MCSB: AuditIfNotExists (default: vulnerabilityAssessmentOnServerMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
dad3a6b9-4451-492f-a95c-69efc6f3fada,,BuiltIn,Stack HCI,[Preview]: Azure Stack HCI servers should have consistently enforced application control policies,"At a minimum, apply the Microsoft WDAC base policy in enforced mode on all Azure Stack HCI servers. Applied Windows Defender Application Control (WDAC) policies must be consistent across servers in the same cluster.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (Policy Default),"override: Audit,AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
5e6bf724-0154-49bc-985f-27b2e07e636b,,BuiltIn,Stack HCI,[Preview]: Azure Stack HCI servers should meet Secured-core requirements,"Ensure that all Azure Stack HCI servers meet the Secured-core requirements. To enable the Secured-core server requirements: 1. From the Azure Stack HCI clusters page, go to Windows Admin Center and select Connect. 2. Go to the Security extension and select Secured-core. 3. Select any setting that is not enabled and click Enable.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (Policy Default),"override: Audit,AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
ee8ca833-1583-4d24-837e-96c2af9488a4,,BuiltIn,Stack HCI,[Preview]: Azure Stack HCI systems should have encrypted volumes,Use BitLocker to encrypt the OS and data volumes on Azure Stack HCI systems.,Azure_Security_Benchmark_v3.0_DP-5,MCSB: AuditIfNotExists (Policy Default),"override: Audit,AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
36f0d6bc-a253-4df8-b25b-c3a5023ff443,,BuiltIn,Stack HCI,[Preview]: Host and VM networking should be protected on Azure Stack HCI systems,Protect data on the Azure Stack HCI hosts network and on virtual machine network connections.,Azure_Security_Benchmark_v3.0_DP-3,MCSB: AuditIfNotExists (Policy Default),"override: Audit,AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
404c3081-a854-4457-ae30-26a93ef643f9,,BuiltIn,Storage,Secure transfer to storage accounts should be enabled,"Audit requirement of Secure transfer in your storage account. Secure transfer is an option that forces your storage account to accept requests only from secure connections (HTTPS). Use of HTTPS ensures authentication between the server and the service and protects data in transit from network layer attacks such as man-in-the-middle, eavesdropping, and session-hijacking",Azure_Security_Benchmark_v3.0_DP-3,MCSB: Audit (default: secureTransferToStorageAccountMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
4fa4b6c0-31ca-4c0d-b10d-24b96f62a751,,BuiltIn,Storage,Storage account public access should be disallowed,"Anonymous public read access to containers and blobs in Azure Storage is a convenient way to share data but might present security risks. To prevent data breaches caused by undesired anonymous access, Microsoft recommends preventing public access to a storage account unless your scenario requires it.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: audit (default: disallowPublicBlobAccessEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
37e0d2fe-28a5-43d6-a273-67d37d1f5606,,BuiltIn,Storage,Storage accounts should be migrated to new Azure Resource Manager resources,"Use new Azure Resource Manager for your storage accounts to provide security enhancements such as: stronger access control (RBAC), better auditing, Azure Resource Manager based deployment and governance, access to managed identities, access to key vault for secrets, Azure AD-based authentication and support for tags and resource groups for easier security management",Azure_Security_Benchmark_v3.0_AM-2,MCSB: Audit (default: classicStorageAccountsMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
8c6a50c6-9ffd-4ae7-986f-5fa6111f9a54,,BuiltIn,Storage,Storage accounts should prevent shared key access,"Audit requirement of Azure Active Directory (Azure AD) to authorize requests for your storage account. By default, requests can be authorized with either Azure Active Directory credentials, or by using the account access key for Shared Key authorization. Of these two types of authorization, Azure AD provides superior security and ease of use over Shared Key, and is recommended by Microsoft.",Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
34c877ad-507e-4c82-993e-3452a6e0ad3c,,BuiltIn,Storage,Storage accounts should restrict network access,"Network access to storage accounts should be restricted. Configure network rules so only applications from allowed networks can access the storage account. To allow connections from specific internet or on-premises clients, access can be granted to traffic from specific Azure virtual networks or to public internet IP address ranges",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Disabled (default: disableUnrestrictedNetworkToStorageAccountMonitoringEffect),"parameter: Deny,Audit,Disabled",Disabled,,Disabled,
2a1a9cdf-e04d-429a-8416-3bfb72a1b26f,,BuiltIn,Storage,Storage accounts should restrict network access using virtual network rules,Protect your storage accounts from potential threats using virtual network rules as a preferred method instead of IP-based filtering. Disabling IP-based filtering prevents public IPs from accessing your storage accounts.,Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: storageAccountsShouldRestrictNetworkAccessUsingVirtualNetworkRulesMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
6fac406b-40ca-413b-bf8e-0bf964659c25,,BuiltIn,Storage,Storage accounts should use customer-managed key for encryption,"Secure your blob and file storage account with greater flexibility using customer-managed keys. When you specify a customer-managed key, that key is used to protect and control access to the key that encrypts your data. Using customer-managed keys provides additional capabilities to control rotation of the key encryption key or cryptographically erase data.",Azure_Security_Benchmark_v3.0_DP-5,MCSB: Disabled (default: storageAccountsShouldUseCustomerManagedKeyForEncryptionMonitoringEffect),"parameter: Audit,Disabled",Disabled,,Disabled,
6edd7eda-6dd8-40f7-810d-67160c639cd9,,BuiltIn,Storage,Storage accounts should use private link,"Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to your storage account, data leakage risks are reduced. Learn more about private links at - https://aka.ms/azureprivatelinkoverview",Azure_Security_Benchmark_v3.0_NS-2,MCSB: AuditIfNotExists (default: storageAccountShouldUseAPrivateLinkConnectionMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
f9be5368-9bf5-4b84-9e0a-7850da98bb46,,BuiltIn,Stream Analytics,Resource logs in Azure Stream Analytics should be enabled,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (default: diagnosticsLogsInStreamAnalyticsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,"{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}",AuditIfNotExists,"{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}"
6ea81a52-5ca7-4575-9669-eaa910b7edf8,,BuiltIn,Synapse,Synapse Workspaces should have Microsoft Entra-only authentication enabled,Require Synapse Workspaces to use Microsoft Entra-only authentication. This policy doesn't block workspaces from being created with local authentication enabled. It does block local authentication from being enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/Synapse.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
2158ddbe-fefa-408e-b43f-d4faef8ff3b8,,BuiltIn,Synapse,Synapse Workspaces should use only Microsoft Entra identities for authentication during workspace creation,Require Synapse Workspaces to be created with Microsoft Entra-only authentication. This policy doesn't block local authentication from being re-enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/Synapse.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
2154edb9-244f-4741-9970-660785bccdaa,,BuiltIn,VM Image Builder,VM Image Builder templates should use private link,"Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to your VM Image Builder building resources, data leakage risks are reduced. Learn more about private links at: https://docs.microsoft.com/azure/virtual-machines/linux/image-builder-networking#deploy-using-an-existing-vnet.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: vmImageBuilderTemplatesShouldUsePrivateLinkMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
